I,     J,'CKT',     R,          X,         B,                    NAME                 ,   RATE1,   RATE2,   RATE3,   RATE4,   RATE5,   RATE6,   RATE7,   RATE8,   RATE9,  RATE10,  RATE11,  RATE12,    GI,       BI,       GJ,       BJ,STAT,MET,  LEN,  O1,  F1,    O2,  F2,    O3,  F3,    O4,  F4
  3132,  3144,'1 ',4.22500E-2,1.03270E-1,1.35200E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3132,  3144,'10',4.22500E-2,1.03270E-1,1.35200E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3132,  3144,'20',4.22500E-2,1.03270E-1,1.35200E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3132,  3144,'30',4.22500E-2,1.03270E-1,1.35200E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3132,  3144,'40',4.22500E-2,1.03270E-1,1.35200E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3132,  3144,'50',4.22500E-2,1.03270E-1,1.35200E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3132,  3144,'60',4.22500E-2,1.03270E-1,1.35200E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3138,  3142,'1 ',2.53400E-2,1.44710E-1,2.17500E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3138,  3142,'10',2.53400E-2,1.44710E-1,2.17500E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3138,  3146,'1 ',3.67400E-2,1.60700E-1,2.44700E-2,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3144,  3143,'1 ',4.46300E-2,1.09090E-1,1.42800E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3144,  3143,'10',4.46300E-2,1.09090E-1,1.42800E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3144,  3143,'20',4.46300E-2,1.09090E-1,1.42800E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3144,  3143,'30',4.46300E-2,1.09090E-1,1.42800E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3144,  3143,'40',4.46300E-2,1.09090E-1,1.42800E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3144,  3143,'50',4.46300E-2,1.09090E-1,1.42800E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  3144,  3143,'60',4.46300E-2,1.09090E-1,1.42800E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4003,  4040,'1 ',1.20900E-2,7.80900E-2,1.49000E-2,'                                        ',  250.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4103,  4003,'1 ',8.38000E-3,5.41400E-2,1.03300E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4103,  4003,'2 ',8.38000E-3,5.41400E-2,1.03300E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4128,  4003,'1 ',1.29600E-2,9.02800E-2,1.47600E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4128,  4003,'10',1.29600E-2,9.02800E-2,1.47600E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4014,  4004,'1 ',6.00000E-3,6.00000E-2,1.15000E-1,'                                        ',  548.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4113,  4004,'1 ',4.56000E-3,3.25500E-2,5.93400E-2,'                                        ',  443.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4022,  4005,'1 ',2.73400E-2,1.13430E-1,1.92500E-2,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4114,  4005,'1 ',1.98900E-2,1.13620E-1,1.70700E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4006,  4011,'1 ',2.69000E-2,1.17660E-1,1.79200E-2,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4006,  4197,'1 ',6.24000E-3,4.34400E-2,7.10000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4007,  4027,'1 ',3.48000E-3,2.08900E-2,2.84000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4007,  4034,'1 ',8.73000E-3,3.89200E-2,5.71000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4007,  4034,'10',8.73000E-3,3.89200E-2,5.71000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4007,  4122,'1 ',4.69000E-3,2.09100E-2,3.07000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4008,  6112,'1 ',1.36300E-2,7.78200E-2,1.16900E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  6155,  4008,'1 ',1.48200E-2,6.60500E-2,9.68000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4008,  6346,'1 ',1.17400E-2,5.22900E-2,7.67000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4152,  4009,'1 ',5.42000E-3,3.49800E-2,6.67000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4152,  4009,'2 ',5.42000E-3,3.49800E-2,6.67000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4165,  4009,'1 ',3.15000E-3,2.03200E-2,3.88000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4165,  4009,'2 ',3.15000E-3,2.03200E-2,3.88000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4011,  4185,'1 ',3.11200E-2,1.36150E-1,2.07300E-2,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4034,  4012,'1 ',1.62500E-2,9.75900E-2,1.32400E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4012,  4103,'1 ',2.48500E-2,1.41920E-1,2.13300E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4012,  4121,'1 ',1.29600E-2,7.78100E-2,1.05600E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4012,  4171,'1 ',2.50200E-2,1.11520E-1,1.63500E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4013,  4089,'1 ',1.43700E-2,9.28100E-2,1.77100E-2,'                                        ',  250.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4013,  4089,'10',1.43700E-2,9.28100E-2,1.77100E-2,'                                        ',  250.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4107,  4013,'1 ',2.62300E-2,6.41300E-2,8.40000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4013,  4122,'1 ',3.12000E-3,1.78400E-2,2.68000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4013,  4122,'10',3.12000E-3,1.78400E-2,2.68000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4013,  4122,'20',3.12000E-3,1.78400E-2,2.68000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4014,  4131,'1 ',1.66900E-2,1.19260E-1,2.17440E-1,'                                        ',  443.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4188,  4015,'1 ',3.53800E-2,2.12430E-1,2.88300E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4016,  4023,'1 ',1.22800E-2,7.37400E-2,1.00100E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4016,  4023,'10',1.22800E-2,7.37400E-2,1.00100E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4117,  4016,'1 ',1.70900E-2,7.09000E-2,1.20300E-2,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4081,  4017,'1 ',2.17000E-3,1.51500E-2,2.48000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4081,  4017,'2 ',2.17000E-3,1.51500E-2,2.48000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4017,  4087,'1 ',5.68000E-3,2.53100E-2,3.71000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4017,  4123,'1 ',4.92000E-3,3.42600E-2,5.60000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4018,  4037,'1 ',1.37100E-2,6.10700E-2,8.96000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4149,  4018,'1 ',1.47200E-2,6.56100E-2,9.62000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4019,  4067,'1 ',9.19000E-3,6.27600E-2,1.06800E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4019,  4067,'2 ',9.19000E-3,6.27600E-2,1.06800E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4019,  4121,'1 ',2.02600E-2,4.95200E-2,6.48000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4051,  4020,'1 ',1.60200E-2,1.09450E-1,1.86200E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4051,  4020,'2 ',1.60200E-2,1.09450E-1,1.86200E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  4020,  4123,'1 ',8.03000E-3,3.57700E-2,5.25000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
