I,'ID',STAT,AREA,ZONE,      PL,        QL,        IP,        IQ,        YP,        YQ, OWNER,SCALE,INTRPT,  DGENP,     DGENQ, DGENM
 7053,'1 ',1,   7,   3,   138.282,    30.023,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7054,'1 ',1,   7,   4,   121.165,    26.307,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7055,'1 ',1,   7,   3,   127.989,    27.788,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7057,'1 ',1,   7,   5,   138.470,    30.064,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7067,'1 ',1,   7,   3,   107.905,    23.428,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7069,'1 ',1,   7,   1,    66.766,    14.496,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7070,'1 ',1,   7,   4,   131.849,    28.626,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7071,'1 ',1,   7,   6,     4.905,     1.065,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7072,'1 ',1,   7,   4,   151.925,    32.985,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7074,'1 ',1,   7,   2,    90.213,    19.587,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7075,'1 ',1,   7,   4,   209.926,    45.578,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7084,'1 ',1,   7,   4,   280.236,    60.843,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7085,'1 ',1,   7,   2,     5.356,     1.163,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7086,'1 ',1,   7,   4,    69.742,    15.142,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7087,'1 ',1,   7,   3,    96.853,    21.028,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7088,'1 ',1,   7,   3,   131.865,    28.630,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7089,'1 ',1,   7,   3,    91.447,    19.854,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7090,'1 ',1,   7,   5,    18.009,     3.910,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7091,'1 ',1,   7,   3,   274.943,    59.694,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7092,'1 ',1,   7,   3,    51.193,    11.115,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7093,'1 ',1,   7,   3,   142.447,    30.927,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7094,'1 ',1,   7,   3,   100.079,    21.729,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7100,'1 ',1,   7,   4,    81.115,    17.611,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7101,'1 ',1,   7,   3,   277.327,    60.211,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7102,'1 ',1,   7,   5,   154.059,    33.448,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7103,'1 ',1,   7,   4,    76.527,    16.615,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7106,'1 ',1,   7,   4,   120.151,    26.087,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7116,'1 ',1,   7,   1,    15.871,     3.446,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7117,'1 ',1,   7,   3,   109.655,    23.808,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7118,'1 ',1,   7,   5,   158.103,    34.326,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7119,'1 ',1,   7,   4,    64.864,    14.083,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7120,'1 ',1,   7,   3,   195.358,    42.415,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7123,'1 ',1,   7,   6,     8.648,     1.878,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7124,'1 ',1,   7,   3,   214.883,    46.654,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7127,'1 ',1,   7,   3,   291.722,    63.337,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7128,'1 ',1,   7,   5,    83.444,    18.117,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7129,'1 ',1,   7,   6,     4.721,     1.025,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7129,'2 ',1,   7,   6,     2.001,     0.434,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7132,'1 ',1,   7,   4,    94.943,    20.613,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7143,'1 ',1,   7,   5,    78.249,    16.989,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7144,'1 ',1,   7,   4,   127.476,    27.677,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7145,'1 ',1,   7,   4,    18.052,     3.919,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7145,'2 ',1,   7,   4,   169.586,    36.819,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7147,'1 ',1,   7,   3,    61.708,    13.398,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7148,'1 ',1,   7,   3,    77.591,    16.846,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7149,'1 ',1,   7,   6,     2.811,     0.610,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7149,'2 ',1,   7,   6,    10.242,     2.224,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7149,'3 ',1,   7,   6,     2.932,     0.637,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7151,'1 ',1,   7,   5,    57.492,    12.482,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7152,'1 ',1,   7,   3,     4.682,     1.017,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7153,'1 ',1,   7,   1,     0.239,     0.052,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7153,'2 ',1,   7,   1,    28.035,     6.087,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7153,'3 ',1,   7,   1,     0.145,     0.031,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7153,'4 ',1,   7,   1,     0.677,     0.147,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7153,'5 ',1,   7,   1,     5.101,     1.108,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7154,'1 ',1,   7,   5,    76.476,    16.604,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7155,'1 ',1,   7,   3,   102.326,    22.216,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7157,'1 ',1,   7,   5,   213.794,    46.418,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7158,'1 ',1,   7,   4,   102.268,    22.204,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7161,'1 ',1,   7,   3,   179.491,    38.970,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7172,'1 ',1,   7,   2,   118.914,    25.818,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7173,'1 ',1,   7,   4,   146.859,    31.885,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7174,'1 ',1,   7,   4,    98.470,    21.379,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7174,'2 ',1,   7,   4,    64.229,    13.945,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7177,'1 ',1,   7,   5,   276.180,    59.962,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7178,'1 ',1,   7,   3,   159.849,    34.705,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7179,'1 ',1,   7,   3,    76.072,    16.516,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7180,'1 ',1,   7,   3,   119.337,    25.910,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7181,'1 ',1,   7,   3,   194.419,    42.211,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7182,'1 ',1,   7,   3,     2.701,     0.587,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7183,'1 ',1,   7,   3,   281.759,    61.174,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7185,'1 ',1,   7,   3,   220.450,    47.863,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7188,'1 ',1,   7,   3,    99.942,    21.699,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7198,'1 ',1,   7,   5,   112.392,    24.402,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7201,'1 ',1,   7,   5,   282.914,    61.424,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7202,'1 ',1,   7,   5,    46.890,    10.180,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7203,'1 ',1,   7,   1,    26.822,     5.823,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7213,'1 ',1,   7,   2,    35.638,     7.738,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7213,'2 ',1,   7,   2,    53.757,    11.671,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7214,'1 ',1,   7,   3,   109.483,    23.770,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7215,'1 ',1,   7,   5,   136.872,    29.717,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7216,'1 ',1,   7,   3,   120.789,    26.225,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7217,'1 ',1,   7,   4,    99.692,    21.644,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7218,'1 ',1,   7,   5,    62.781,    13.631,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7219,'1 ',1,   7,   1,     1.335,     0.290,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7219,'2 ',1,   7,   1,     0.301,     0.065,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7220,'1 ',1,   7,   3,   184.361,    40.027,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7221,'1 ',1,   7,   3,   221.299,    48.047,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7222,'1 ',1,   7,   3,   113.527,    24.648,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7223,'1 ',1,   7,   5,    64.758,    14.060,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7224,'1 ',1,   7,   3,    40.160,     8.719,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7225,'1 ',1,   7,   3,   145.427,    31.574,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7226,'1 ',1,   7,   3,    59.058,    12.822,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7229,'1 ',1,   7,   3,   372.461,    80.866,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7230,'1 ',1,   7,   1,     9.619,     2.088,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7231,'1 ',1,   7,   4,    66.355,    14.407,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7232,'1 ',1,   7,   2,    56.016,    12.162,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7233,'1 ',1,   7,   5,    43.331,     9.408,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7234,'1 ',1,   7,   5,   100.886,    21.904,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7235,'1 ',1,   7,   3,   197.860,    42.958,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7236,'1 ',1,   7,   5,    49.944,    10.843,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7237,'1 ',1,   7,   1,    19.692,     4.276,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7238,'1 ',1,   7,   4,    62.440,    13.557,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7239,'1 ',1,   7,   4,    55.327,    12.012,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7240,'1 ',1,   7,   3,   140.533,    30.512,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7241,'1 ',1,   7,   3,   136.144,    29.559,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7242,'1 ',1,   7,   3,   104.581,    22.706,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7243,'1 ',1,   7,   4,   102.714,    22.301,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7244,'1 ',1,   7,   3,    49.611,    10.771,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7245,'1 ',1,   7,   5,   128.921,    27.990,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7246,'1 ',1,   7,   3,   260.355,    56.527,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7247,'1 ',1,   7,   1,     8.938,     1.941,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7247,'2 ',1,   7,   1,     3.069,     0.666,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7248,'1 ',1,   7,   3,   134.281,    29.154,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7248,'2 ',1,   7,   3,   153.499,    33.327,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7249,'1 ',1,   7,   3,    93.725,    20.349,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7250,'1 ',1,   7,   3,    42.572,     9.243,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7251,'1 ',1,   7,   5,    46.479,    10.091,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7253,'1 ',1,   7,   2,   118.660,    25.763,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7254,'1 ',1,   7,   5,    65.420,    14.203,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7255,'1 ',1,   7,   3,    76.985,    16.714,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7256,'1 ',1,   7,   3,   113.355,    24.611,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7257,'1 ',1,   7,   4,   165.929,    36.026,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7258,'1 ',1,   7,   3,    56.106,    12.181,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7259,'1 ',1,   7,   4,   190.602,    41.382,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7260,'1 ',1,   7,   4,   162.649,    35.313,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7262,'1 ',1,   7,   1,    93.995,    20.408,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7265,'1 ',1,   7,   4,    82.098,    17.824,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7271,'1 ',1,   7,   3,    37.126,     8.061,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7272,'1 ',1,   7,   3,    59.876,    13.000,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7273,'1 ',1,   7,   2,    51.408,    11.161,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7275,'1 ',1,   7,   6,     0.474,     0.103,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7275,'2 ',1,   7,   6,    54.736,    11.884,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7276,'1 ',1,   7,   3,   115.716,    25.123,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7277,'1 ',1,   7,   6,    20.871,     4.531,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7279,'1 ',1,   7,   4,   193.820,    42.081,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7283,'1 ',1,   7,   4,   142.854,    31.016,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7290,'1 ',1,   7,   5,    83.213,    18.067,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7291,'1 ',1,   7,   5,   132.996,    28.875,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7292,'1 ',1,   7,   5,   122.798,    26.661,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7293,'1 ',1,   7,   2,    20.808,     4.518,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7294,'1 ',1,   7,   4,     2.040,     0.443,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7294,'2 ',1,   7,   4,     7.423,     1.612,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7295,'1 ',1,   7,   5,   136.203,    29.572,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7296,'1 ',1,   7,   3,   122.461,    26.588,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7297,'1 ',1,   7,   3,   122.363,    26.567,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7298,'1 ',1,   7,   3,   132.112,    28.683,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7299,'1 ',1,   7,   1,    23.592,     5.122,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7299,'2 ',1,   7,   1,     0.415,     0.090,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7300,'1 ',1,   7,   5,    70.932,    15.400,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7301,'1 ',1,   7,   4,    90.276,    19.600,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7302,'1 ',1,   7,   1,     0.180,     0.039,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7302,'2 ',1,   7,   1,    31.700,     6.882,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7303,'1 ',1,   7,   1,     8.468,     1.839,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7306,'1 ',1,   7,   1,     0.223,     0.048,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7306,'2 ',1,   7,   1,     9.811,     2.130,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7313,'1 ',1,   7,   2,   112.513,    24.428,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7314,'1 ',1,   7,   5,    37.525,     8.147,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7315,'1 ',1,   7,   3,    90.452,    19.638,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7316,'1 ',1,   7,   3,    82.516,    17.915,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7317,'1 ',1,   7,   4,   186.495,    40.491,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7318,'1 ',1,   7,   4,   146.374,    31.780,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7319,'1 ',1,   7,   5,    39.401,     8.554,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7330,'1 ',1,   7,   3,    68.477,    14.867,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7330,'2 ',1,   7,   3,   187.372,    40.681,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7333,'1 ',1,   7,   4,    38.113,     8.275,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7336,'1 ',1,   7,   3,   140.537,    30.512,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7337,'1 ',1,   7,   6,    32.052,     6.959,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7338,'1 ',1,   7,   4,   142.502,    30.939,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7339,'1 ',1,   7,   1,    41.808,     9.077,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7340,'1 ',1,   7,   3,    50.421,    10.947,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7343,'1 ',1,   7,   3,   241.164,    52.360,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7344,'1 ',1,   7,   3,   132.339,    28.733,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7345,'1 ',1,   7,   4,    95.749,    20.788,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7362,'1 ',1,   7,   3,    73.105,    15.872,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7363,'1 ',1,   7,   2,    34.699,     7.534,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7364,'1 ',1,   7,   1,    18.620,     4.043,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7365,'1 ',1,   7,   4,   105.662,    22.941,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7380,'1 ',1,   7,   2,    68.168,    14.800,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7381,'1 ',1,   7,   4,    57.852,    12.560,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7381,'2 ',1,   7,   4,    65.803,    14.287,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7382,'1 ',1,   7,   3,   101.954,    22.136,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7383,'1 ',1,   7,   2,   111.699,    24.251,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7384,'1 ',1,   7,   3,    87.265,    18.947,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7385,'1 ',1,   7,   3,   176.492,    38.319,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7386,'1 ',1,   7,   3,   145.900,    31.677,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7387,'1 ',1,   7,   4,   209.758,    45.541,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7388,'1 ',1,   7,   3,   164.387,    35.691,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7391,'1 ',1,   7,   5,    55.910,    12.139,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7392,'1 ',1,   7,   4,     1.221,     0.265,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7392,'2 ',1,   7,   4,    66.676,    14.476,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7393,'1 ',1,   7,   1,     0.513,     0.111,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7393,'2 ',1,   7,   1,     9.032,     1.961,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7394,'1 ',1,   7,   4,    48.824,    10.600,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7395,'1 ',1,   7,   3,    91.893,    19.951,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7396,'1 ',1,   7,   3,    33.270,     7.223,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7397,'1 ',1,   7,   3,   137.969,    29.955,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7398,'1 ',1,   7,   4,    96.031,    20.850,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7399,'1 ',1,   7,   3,    74.166,    16.102,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7403,'1 ',1,   7,   4,    90.918,    19.740,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7404,'1 ',1,   7,   5,   119.638,    25.975,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7404,'2 ',1,   7,   5,   112.298,    24.381,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7405,'1 ',1,   7,   2,    69.503,    15.090,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7408,'1 ',1,   7,   6,    70.028,    15.204,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
