   I,'NAME        ', BASKV, IDE,AREA,ZONE,OWNER, VM,        VA,    NVHI,   NVLO,   EVHI,   EVLO
 5065,'ARLINGTON ~3',  13.8000,2,   5,  17,   1,1.00462151, -45.676822, 1.10000, 0.90000, 1.10000, 0.90000
 5066,'ARLINGTON ~4',  13.8000,1,   5,  17,   1,1.00365400, -45.781706, 1.10000, 0.90000, 1.10000, 0.90000
 5067,'ARLINGTON ~5',  13.8000,2,   5,  17,   1,1.02695239, -44.274106, 1.10000, 0.90000, 1.10000, 0.90000
 5068,'ARLINGTON ~6',  13.8000,2,   5,  17,   1,1.02821183, -44.207119, 1.10000, 0.90000, 1.10000, 0.90000
 5069,'ARLINGTON ~7',  13.8000,2,   5,  17,   1,1.02978551, -44.112934, 1.10000, 0.90000, 1.10000, 0.90000
 5070,'DALLAS 41 0 ', 161.0000,1,   5,  17,   1,1.00146198, -56.407544, 1.10000, 0.90000, 1.10000, 0.90000
 5071,'WACO 3 0    ', 161.0000,1,   5,  13,   1,1.00927699, -43.158432, 1.10000, 0.90000, 1.10000, 0.90000
 5072,'DALLAS 19 0 ', 161.0000,1,   5,  16,   1,1.01215458, -56.672736, 1.10000, 0.90000, 1.10000, 0.90000
 5073,'BANGS 0     ', 161.0000,1,   5,  15,   1,0.99747938, -22.261601, 1.10000, 0.90000, 1.10000, 0.90000
 5074,'PROSPER 0   ', 161.0000,1,   5,  16,   1,0.99953479, -56.482311, 1.10000, 0.90000, 1.10000, 0.90000
 5075,'EVANT 0     ', 161.0000,1,   5,  18,   1,0.99772733, -44.758626, 1.10000, 0.90000, 1.10000, 0.90000
 5076,'TERRELL 1 0 ', 161.0000,1,   5,  16,   1,1.01032341, -59.060393, 1.10000, 0.90000, 1.10000, 0.90000
 5077,'TERRELL 1 1 ', 115.0000,1,   5,  16,   1,1.02999997, -60.705000, 1.10000, 0.90000, 1.10000, 0.90000
 5078,'AUBREY 0    ', 161.0000,1,   5,  17,   1,0.98536998, -51.188494, 1.10000, 0.90000, 1.10000, 0.90000
 5079,'WACO 4 0    ', 161.0000,1,   5,  13,   1,1.02036083, -42.133180, 1.10000, 0.90000, 1.10000, 0.90000
 5080,'LORENA 0    ', 161.0000,1,   5,  13,   1,1.00919008, -40.647310, 1.10000, 0.90000, 1.10000, 0.90000
 5081,'FORT HOOD 0 ', 161.0000,1,   5,  13,   1,0.98787206, -46.357973, 1.10000, 0.90000, 1.10000, 0.90000
 5082,'ARLINGTON~13', 161.0000,1,   5,  17,   1,1.00095630, -54.351305, 1.10000, 0.90000, 1.10000, 0.90000
 5083,'MCKINNEY 3 0', 500.0000,1,   5,  16,   1,1.00909746, -49.390556, 1.10000, 0.90000, 1.10000, 0.90000
 5084,'MCKINNEY 3 1', 161.0000,1,   5,  16,   1,1.00343573, -54.620114, 1.10000, 0.90000, 1.10000, 0.90000
 5085,'DALLAS 38 0 ', 161.0000,1,   5,  17,   1,0.99943209, -55.694722, 1.10000, 0.90000, 1.10000, 0.90000
 5086,'ARLINGTON~17', 161.0000,1,   5,  17,   1,0.99567634, -53.962155, 1.10000, 0.90000, 1.10000, 0.90000
 5087,'MILFORD 0   ', 161.0000,1,   5,  14,   1,0.99921077, -45.592199, 1.10000, 0.90000, 1.10000, 0.90000
 5088,'CLIFTON 1 0 ', 161.0000,1,   5,  18,   1,1.00397062, -41.415265, 1.10000, 0.90000, 1.10000, 0.90000
 5089,'CLIFTON 1 1 ',  13.8000,1,   5,  18,   1,1.00397062, -41.415265, 1.10000, 0.90000, 1.10000, 0.90000
 5090,'DALLAS 15 0 ', 161.0000,1,   5,  16,   1,1.02289236, -57.318866, 1.10000, 0.90000, 1.10000, 0.90000
 5091,'FROST 0     ', 161.0000,1,   5,  14,   1,0.99472761, -47.152518, 1.10000, 0.90000, 1.10000, 0.90000
 5092,'GRANDVIEW 0 ', 161.0000,1,   5,  14,   1,0.99715900, -51.262755, 1.10000, 0.90000, 1.10000, 0.90000
 5093,'HASLET 0    ', 161.0000,1,   5,  17,   1,1.02999997, -51.849554, 1.10000, 0.90000, 1.10000, 0.90000
 5094,'BARDWELL 0  ', 161.0000,1,   5,  14,   1,1.01128137, -47.354661, 1.10000, 0.90000, 1.10000, 0.90000
 5095,'LAKE DALLA~1', 161.0000,1,   5,  17,   1,1.00743234, -55.682813, 1.10000, 0.90000, 1.10000, 0.90000
 5096,'PLANO 1 0   ', 161.0000,1,   5,  16,   1,1.01294982, -55.515863, 1.10000, 0.90000, 1.10000, 0.90000
 5097,'EULESS 2 0  ', 161.0000,1,   5,  17,   1,1.00346828, -52.147569, 1.10000, 0.90000, 1.10000, 0.90000
 5098,'FORT WORT~17', 161.0000,1,   5,  17,   1,1.02999997, -53.207778, 1.10000, 0.90000, 1.10000, 0.90000
 5099,'FLOWER MOU~2', 161.0000,1,   5,  17,   1,1.03341842, -54.405175, 1.10000, 0.90000, 1.10000, 0.90000
 5100,'DALLAS 11 0 ', 161.0000,1,   5,  16,   1,1.00792086, -55.266298, 1.10000, 0.90000, 1.10000, 0.90000
 5101,'COMANCHE 0  ', 161.0000,1,   5,  15,   1,1.01839828, -25.258579, 1.10000, 0.90000, 1.10000, 0.90000
 5102,'RICHARDSON~2', 500.0000,1,   5,  16,   1,1.00719428, -50.423796, 1.10000, 0.90000, 1.10000, 0.90000
 5103,'RICHARDSON~3', 161.0000,1,   5,  16,   1,1.00931537, -55.650544, 1.10000, 0.90000, 1.10000, 0.90000
 5104,'FORT WORT~28', 161.0000,1,   5,  17,   1,0.99664342, -51.338168, 1.10000, 0.90000, 1.10000, 0.90000
 5105,'IRVING 1 0  ', 161.0000,1,   5,  17,   1,0.99968600, -56.330243, 1.10000, 0.90000, 1.10000, 0.90000
 5106,'IRVING 1 1  ',  13.8000,1,   5,  17,   1,0.99968600, -56.330243, 1.10000, 0.90000, 1.10000, 0.90000
 5107,'IRVING 1 2  ',  13.8000,1,   5,  17,   1,0.99968600, -56.330243, 1.10000, 0.90000, 1.10000, 0.90000
 5108,'DALLAS 44 0 ', 161.0000,1,   5,  17,   1,1.02999997, -53.839758, 1.10000, 0.90000, 1.10000, 0.90000
 5109,'LANCASTER ~1', 161.0000,1,   5,  16,   1,0.99313521, -54.660187, 1.10000, 0.90000, 1.10000, 0.90000
 5110,'PALO PINTO~8', 161.0000,1,   5,  12,   1,0.97416073, -36.431109, 1.10000, 0.90000, 1.10000, 0.90000
 5111,'ADDISON 0   ', 161.0000,1,   5,  16,   1,1.01687181, -57.918174, 1.10000, 0.90000, 1.10000, 0.90000
 5112,'HICO 0      ', 161.0000,1,   5,  18,   1,1.01189291, -36.130779, 1.10000, 0.90000, 1.10000, 0.90000
 5113,'KRUM 0      ', 161.0000,2,   5,  17,   1,1.00510049, -48.014358, 1.10000, 0.90000, 1.10000, 0.90000
 5114,'KAUFMAN 0   ', 161.0000,2,   5,  16,   1,1.00513279, -55.896516, 1.10000, 0.90000, 1.10000, 0.90000
 5115,'CADDO MILL~1', 161.0000,1,   5,  16,   1,1.01613832, -54.104367, 1.10000, 0.90000, 1.10000, 0.90000
 5116,'PLANO 7 0   ', 161.0000,1,   5,  16,   1,1.00954807, -57.371560, 1.10000, 0.90000, 1.10000, 0.90000
 5117,'FORT WORT~25', 161.0000,1,   5,  17,   1,0.99841040, -53.532325, 1.10000, 0.90000, 1.10000, 0.90000
 5118,'BAIRD 0     ', 161.0000,2,   5,  15,   1,1.00000000, -11.203329, 1.10000, 0.90000, 1.10000, 0.90000
 5119,'PERRIN 0    ', 161.0000,1,   5,  12,   1,0.99814337, -37.695537, 1.10000, 0.90000, 1.10000, 0.90000
 5120,'BROWNWOOD 0 ', 500.0000,2,   5,  15,   1,0.98282635, -25.355330, 1.10000, 0.90000, 1.10000, 0.90000
 5121,'BROWNWOOD 1 ', 161.0000,2,   5,  15,   1,0.99967974, -23.574277, 1.10000, 0.90000, 1.10000, 0.90000
 5122,'DALLAS 6 0  ', 161.0000,1,   5,  16,   1,1.01426101, -57.298710, 1.10000, 0.90000, 1.10000, 0.90000
 5123,'MARLIN 0    ', 161.0000,1,   5,  13,   1,1.00029540, -45.973638, 1.10000, 0.90000, 1.10000, 0.90000
 5124,'MARLIN 1    ', 115.0000,1,   5,  13,   1,1.00240672, -46.164019, 1.10000, 0.90000, 1.10000, 0.90000
 5125,'ARLINGTON~14', 161.0000,1,   5,  17,   1,1.00313663, -51.337416, 1.10000, 0.90000, 1.10000, 0.90000
 5126,'DALLAS 8 0  ', 161.0000,1,   5,  16,   1,1.01040339, -58.307037, 1.10000, 0.90000, 1.10000, 0.90000
 5127,'JONESBORO 0 ', 161.0000,1,   5,  18,   1,1.01521289, -37.133365, 1.10000, 0.90000, 1.10000, 0.90000
 5128,'DALLAS 33 0 ', 161.0000,1,   5,  16,   1,1.00460935, -56.848272, 1.10000, 0.90000, 1.10000, 0.90000
 5129,'GOLDTHWAIT~6', 161.0000,2,   5,  18,   1,1.00000000, -23.572081, 1.10000, 0.90000, 1.10000, 0.90000
 5130,'PLANO 5 0   ', 161.0000,1,   5,  16,   1,1.00444818, -56.359559, 1.10000, 0.90000, 1.10000, 0.90000
 5131,'BELTON 0    ', 500.0000,2,   5,  13,   1,1.01288640, -40.950683, 1.10000, 0.90000, 1.10000, 0.90000
 5132,'BELTON 1    ', 161.0000,2,   5,  13,   1,1.00504184, -42.594535, 1.10000, 0.90000, 1.10000, 0.90000
 5133,'TOLAR 0     ', 161.0000,1,   5,  18,   1,1.00891483, -35.207272, 1.10000, 0.90000, 1.10000, 0.90000
 5134,'BRECKENRID~1', 161.0000,1,   5,  15,   1,0.97253096, -17.867676, 1.10000, 0.90000, 1.10000, 0.90000
 5135,'EASTLAND 0  ', 161.0000,1,   5,  15,   1,1.00578594, -29.480818, 1.10000, 0.90000, 1.10000, 0.90000
 5136,'COOPER 0    ', 161.0000,1,   5,  16,   1,0.99129373, -49.405412, 1.10000, 0.90000, 1.10000, 0.90000
 5137,'WACO 1 0    ', 500.0000,1,   5,  13,   1,1.00879526, -40.380611, 1.10000, 0.90000, 1.10000, 0.90000
 5138,'WACO 1 1    ', 161.0000,1,   5,  13,   1,1.01401794, -41.892272, 1.10000, 0.90000, 1.10000, 0.90000
 5139,'DALLAS 42 0 ', 161.0000,1,   5,  16,   1,1.02999997, -58.525582, 1.10000, 0.90000, 1.10000, 0.90000
 5140,'GATESVILLE~1', 161.0000,1,   5,  13,   1,0.99804169, -42.239386, 1.10000, 0.90000, 1.10000, 0.90000
 5141,'ANNA 0      ', 161.0000,1,   5,  16,   1,0.99602473, -53.527889, 1.10000, 0.90000, 1.10000, 0.90000
 5142,'MOODY 0     ', 161.0000,1,   5,  13,   1,1.00342476, -42.068057, 1.10000, 0.90000, 1.10000, 0.90000
 5143,'FORT WORT~12', 161.0000,1,   5,  17,   1,1.00290644, -51.134607, 1.10000, 0.90000, 1.10000, 0.90000
 5144,'WACO 6 0    ', 161.0000,2,   5,  13,   1,0.99736714, -41.835902, 1.10000, 0.90000, 1.10000, 0.90000
 5145,'GRAND PRAI~1', 161.0000,1,   5,  17,   1,1.00292683, -54.350172, 1.10000, 0.90000, 1.10000, 0.90000
 5146,'ROWLETT 2 0 ', 161.0000,1,   5,  16,   1,1.00213397, -55.861201, 1.10000, 0.90000, 1.10000, 0.90000
 5147,'PLANO 6 0   ', 161.0000,1,   5,  16,   1,0.99835944, -57.788666, 1.10000, 0.90000, 1.10000, 0.90000
 5148,'IRVING 5 0  ', 161.0000,1,   5,  17,   1,0.99697828, -56.650084, 1.10000, 0.90000, 1.10000, 0.90000
 5149,'DALLAS 7 0  ', 161.0000,1,   5,  16,   1,1.00475729, -58.028263, 1.10000, 0.90000, 1.10000, 0.90000
 5150,'BRYSON 2 0  ', 161.0000,1,   5,  12,   1,0.98933858, -35.147457, 1.10000, 0.90000, 1.10000, 0.90000
 5151,'MORGAN 0    ', 161.0000,1,   5,  18,   1,1.02028978, -38.963832, 1.10000, 0.90000, 1.10000, 0.90000
 5152,'SACHSE 0    ', 161.0000,1,   5,  16,   1,1.00151801, -56.621910, 1.10000, 0.90000, 1.10000, 0.90000
 5153,'PARADISE 0  ', 161.0000,1,   5,  12,   1,0.99852717, -43.305629, 1.10000, 0.90000, 1.10000, 0.90000
 5154,'RIO VISTA 0 ', 161.0000,1,   5,  18,   1,1.00845122, -39.721652, 1.10000, 0.90000, 1.10000, 0.90000
 5155,'STRAWN 0    ', 161.0000,1,   5,  12,   1,0.98179644, -22.970768, 1.10000, 0.90000, 1.10000, 0.90000
 5156,'May-00      ', 161.0000,1,   5,  15,   1,1.01895285, -20.256418, 1.10000, 0.90000, 1.10000, 0.90000
 5157,'DESOTO 0    ', 161.0000,1,   5,  17,   1,0.99422133, -55.093860, 1.10000, 0.90000, 1.10000, 0.90000
 5158,'MESQUITE 2 0', 161.0000,1,   5,  16,   1,1.01963651, -55.622093, 1.10000, 0.90000, 1.10000, 0.90000
 5159,'ROSEBUD 0   ', 161.0000,1,   5,  13,   1,0.99928993, -45.865854, 1.10000, 0.90000, 1.10000, 0.90000
 5160,'DENTON 2 0  ', 161.0000,1,   5,  17,   1,0.99033064, -49.835338, 1.10000, 0.90000, 1.10000, 0.90000
 5161,'DALLAS 4 0  ', 161.0000,1,   5,  16,   1,1.02999997, -57.821096, 1.10000, 0.90000, 1.10000, 0.90000
 5162,'AXTELL 0    ', 161.0000,1,   5,  14,   1,0.99511945, -45.928521, 1.10000, 0.90000, 1.10000, 0.90000
 5163,'NOLANVILLE 0', 161.0000,1,   5,  13,   1,0.99881029, -44.243380, 1.10000, 0.90000, 1.10000, 0.90000
 5164,'DENTON 1 0  ', 500.0000,1,   5,  17,   1,0.99560159, -46.714949, 1.10000, 0.90000, 1.10000, 0.90000
 5165,'DENTON 1 1  ', 161.0000,1,   5,  17,   1,0.99511039, -48.772598, 1.10000, 0.90000, 1.10000, 0.90000
 5166,'DENTON 1 2  ',  13.8000,2,   5,  17,   1,1.01283574, -44.776336, 1.10000, 0.90000, 1.10000, 0.90000
 5167,'DENTON 1 3  ',  13.8000,2,   5,  17,   1,0.99635375, -46.632078, 1.10000, 0.90000, 1.10000, 0.90000
 5168,'DALLAS 39 0 ', 161.0000,1,   5,  16,   1,1.00831592, -58.312979, 1.10000, 0.90000, 1.10000, 0.90000
 5169,'DUBLIN 1 0  ', 161.0000,1,   5,  15,   1,1.01100123, -30.599872, 1.10000, 0.90000, 1.10000, 0.90000
 5170,'DUBLIN 1 1  ',  18.0000,2,   5,  15,   1,1.00574791, -28.923416, 1.10000, 0.90000, 1.10000, 0.90000
 5171,'MERTENS 0   ', 161.0000,1,   5,  14,   1,0.99486971, -46.762149, 1.10000, 0.90000, 1.10000, 0.90000
 5172,'WEATHERFOR~1', 161.0000,1,   5,  12,   1,1.02999997, -48.600908, 1.10000, 0.90000, 1.10000, 0.90000
 5173,'PLANO 3 0   ', 161.0000,1,   5,  16,   1,1.00214326, -56.688173, 1.10000, 0.90000, 1.10000, 0.90000
 5174,'MALONE 0    ', 161.0000,1,   5,  14,   1,0.99500901, -46.225289, 1.10000, 0.90000, 1.10000, 0.90000
 5175,'DENTON 3 0  ', 161.0000,1,   5,  17,   1,0.99449265, -50.527062, 1.10000, 0.90000, 1.10000, 0.90000
 5176,'GRAFORD 0   ', 161.0000,1,   5,  12,   1,0.97761303, -34.540571, 1.10000, 0.90000, 1.10000, 0.90000
 5177,'ARLINGTON~16', 161.0000,1,   5,  17,   1,0.99545014, -53.969928, 1.10000, 0.90000, 1.10000, 0.90000
 5178,'ROCKWALL 1 0', 161.0000,1,   5,  16,   1,0.99924493, -56.823397, 1.10000, 0.90000, 1.10000, 0.90000
 5179,'CORSICANA ~2', 500.0000,2,   5,  14,   1,1.01855457, -45.347573, 1.10000, 0.90000, 1.10000, 0.90000
 5180,'CORSICANA ~3', 161.0000,2,   5,  14,   1,1.01463819, -45.789346, 1.10000, 0.90000, 1.10000, 0.90000
 5181,'GARLAND 2 0 ', 161.0000,1,   5,  16,   1,1.00322735, -57.391402, 1.10000, 0.90000, 1.10000, 0.90000
 5182,'GATESVILLE~2', 161.0000,1,   5,  13,   1,0.99735558, -41.567193, 1.10000, 0.90000, 1.10000, 0.90000
 5183,'CARROLLTON~3', 161.0000,1,   5,  16,   1,1.01679754, -58.624197, 1.10000, 0.90000, 1.10000, 0.90000
 5184,'FORT WORT~19', 161.0000,1,   5,  17,   1,0.99523365, -55.088259, 1.10000, 0.90000, 1.10000, 0.90000
 5185,'RHOME 0     ', 161.0000,1,   5,  17,   1,1.01020956, -49.217086, 1.10000, 0.90000, 1.10000, 0.90000
 5186,'VENUS 0     ', 161.0000,1,   5,  17,   1,0.99585605, -51.162778, 1.10000, 0.90000, 1.10000, 0.90000
 5187,'OLNEY 2 0   ', 161.0000,1,   5,  12,   1,0.97748619, -23.639968, 1.10000, 0.90000, 1.10000, 0.90000
 5188,'CARROLLTON~1', 161.0000,1,   5,  16,   1,0.99835980, -57.178071, 1.10000, 0.90000, 1.10000, 0.90000
 5189,'DALLAS 20 0 ', 161.0000,1,   5,  16,   1,1.01304758, -56.702902, 1.10000, 0.90000, 1.10000, 0.90000
 5190,'GORDON 0    ', 161.0000,1,   5,  12,   1,0.99898255, -38.891251, 1.10000, 0.90000, 1.10000, 0.90000
 5191,'MERIDIAN 0  ', 161.0000,2,   5,  18,   1,1.03015745, -37.839313, 1.10000, 0.90000, 1.10000, 0.90000
 5192,'KILLEEN 4 0 ', 500.0000,1,   5,  13,   1,1.00909567, -42.705894, 1.10000, 0.90000, 1.10000, 0.90000
 5193,'KILLEEN 4 1 ', 161.0000,1,   5,  13,   1,1.00281823, -44.081423, 1.10000, 0.90000, 1.10000, 0.90000
 5194,'DUNCANVILL~1', 161.0000,1,   5,  17,   1,1.00422680, -54.602257, 1.10000, 0.90000, 1.10000, 0.90000
 5195,'ARGYLE 0    ', 161.0000,1,   5,  17,   1,1.00837326, -51.861852, 1.10000, 0.90000, 1.10000, 0.90000
 5196,'BRYSON 1 0  ', 500.0000,1,   5,  12,   1,0.99343091, -33.004232, 1.10000, 0.90000, 1.10000, 0.90000
 5197,'BRYSON 1 1  ', 161.0000,1,   5,  12,   1,0.99076015, -33.775910, 1.10000, 0.90000, 1.10000, 0.90000
 5198,'BRYSON 1 2  ',  18.0000,2,   5,  12,   1,0.99713081, -32.281349, 1.10000, 0.90000, 1.10000, 0.90000
 5199,'FORT WORTH~4', 161.0000,1,   5,  17,   1,1.00753224, -52.722538, 1.10000, 0.90000, 1.10000, 0.90000
 5200,'MINERAL WE~1', 161.0000,1,   5,  12,   1,0.97216958, -38.122674, 1.10000, 0.90000, 1.10000, 0.90000
 5201,'COOLIDGE 0  ', 161.0000,1,   5,  14,   1,1.00423491, -45.189853, 1.10000, 0.90000, 1.10000, 0.90000
 5202,'RICE 0      ', 161.0000,1,   5,  14,   1,1.00059164, -50.656153, 1.10000, 0.90000, 1.10000, 0.90000
 5203,'DALLAS 35 0 ', 161.0000,1,   5,  16,   1,1.00554192, -57.910374, 1.10000, 0.90000, 1.10000, 0.90000
 5204,'POOLVILLE 0 ', 500.0000,1,   5,  12,   1,0.99688506, -37.193819, 1.10000, 0.90000, 1.10000, 0.90000
 5205,'POOLVILLE 1 ', 161.0000,1,   5,  12,   1,0.99832571, -39.051180, 1.10000, 0.90000, 1.10000, 0.90000
 5206,'POOLVILLE 2 ',  13.8000,2,   5,  12,   1,1.00999999, -34.399517, 1.10000, 0.90000, 1.10000, 0.90000
 5207,'POOLVILLE 3 ',  13.8000,2,   5,  12,   1,1.00999999, -35.696443, 1.10000, 0.90000, 1.10000, 0.90000
 5208,'POOLVILLE 4 ',  13.8000,2,   5,  12,   1,1.00999999, -35.306600, 1.10000, 0.90000, 1.10000, 0.90000
 5209,'WALNUT SPR~1', 161.0000,1,   5,  18,   1,1.00423789, -37.307839, 1.10000, 0.90000, 1.10000, 0.90000
 5210,'BEDFORD 2 0 ', 161.0000,1,   5,  17,   1,1.00202870, -53.268024, 1.10000, 0.90000, 1.10000, 0.90000
 5211,'HUBBARD 0   ', 161.0000,1,   5,  14,   1,0.99664629, -46.541189, 1.10000, 0.90000, 1.10000, 0.90000
 5212,'FERRIS 0    ', 161.0000,1,   5,  14,   1,0.98886341, -52.544372, 1.10000, 0.90000, 1.10000, 0.90000
 5213,'GARLAND 4 0 ', 161.0000,1,   5,  16,   1,1.00218344, -56.999793, 1.10000, 0.90000, 1.10000, 0.90000
 5214,'DALLAS 32 0 ', 161.0000,1,   5,  16,   1,1.00481403, -56.271340, 1.10000, 0.90000, 1.10000, 0.90000
 5215,'PILOT POIN~1', 161.0000,1,   5,  16,   1,0.99029756, -53.582144, 1.10000, 0.90000, 1.10000, 0.90000
 5216,'FORT WORT~26', 161.0000,1,   5,  17,   1,1.00647628, -52.954566, 1.10000, 0.90000, 1.10000, 0.90000
 5217,'NORTH RICH~2', 161.0000,1,   5,  17,   1,1.02999997, -54.132459, 1.10000, 0.90000, 1.10000, 0.90000
 5218,'JUSTIN 0    ', 161.0000,1,   5,  17,   1,1.00101399, -49.954125, 1.10000, 0.90000, 1.10000, 0.90000
 5219,'SCURRY 0    ', 161.0000,1,   5,  14,   1,1.02423608, -54.822267, 1.10000, 0.90000, 1.10000, 0.90000
 5220,'SANGER 0    ', 161.0000,1,   5,  17,   1,0.99939233, -47.264120, 1.10000, 0.90000, 1.10000, 0.90000
 5221,'KILLEEN 1 0 ', 161.0000,1,   5,  13,   1,0.98873812, -46.442896, 1.10000, 0.90000, 1.10000, 0.90000
 5222,'MABANK 1 0  ', 161.0000,1,   5,  14,   1,0.99505520, -54.412869, 1.10000, 0.90000, 1.10000, 0.90000
 5223,'MEXIA 0     ', 161.0000,1,   5,  14,   1,0.99426240, -46.094027, 1.10000, 0.90000, 1.10000, 0.90000
 5224,'CARROLLTON~2', 161.0000,1,   5,  16,   1,1.00960767, -57.950255, 1.10000, 0.90000, 1.10000, 0.90000
 5225,'NEVADA 0    ', 161.0000,1,   5,  16,   1,1.01708400, -55.279904, 1.10000, 0.90000, 1.10000, 0.90000
 5226,'ZEPHYR 0    ', 161.0000,1,   5,  15,   1,1.01660919, -22.904220, 1.10000, 0.90000, 1.10000, 0.90000
 5227,'TERRELL 2 0 ', 161.0000,1,   5,  16,   1,1.00571108, -58.389020, 1.10000, 0.90000, 1.10000, 0.90000
 5228,'DALLAS 14 0 ', 161.0000,1,   5,  16,   1,1.00667799, -53.987898, 1.10000, 0.90000, 1.10000, 0.90000
 5229,'DALLAS 13 0 ', 161.0000,1,   5,  16,   1,1.00708270, -55.671523, 1.10000, 0.90000, 1.10000, 0.90000
 5230,'DALLAS 28 0 ', 161.0000,1,   5,  16,   1,1.01622808, -57.013068, 1.10000, 0.90000, 1.10000, 0.90000
 5231,'HAMILTON 0  ', 161.0000,2,   5,  18,   1,1.00837481, -31.666427, 1.10000, 0.90000, 1.10000, 0.90000
 5232,'ARLINGTON~15', 161.0000,1,   5,  17,   1,1.00325978, -54.986250, 1.10000, 0.90000, 1.10000, 0.90000
 5233,'EULESS 1 0  ', 161.0000,1,   5,  17,   1,1.00788569, -53.980710, 1.10000, 0.90000, 1.10000, 0.90000
 5234,'FRISCO 1 0  ', 161.0000,1,   5,  16,   1,0.99510598, -55.093081, 1.10000, 0.90000, 1.10000, 0.90000
 5235,'SALADO 0    ', 161.0000,1,   5,  13,   1,1.00247478, -44.519494, 1.10000, 0.90000, 1.10000, 0.90000
 5236,'OLNEY 1 0   ', 500.0000,1,   5,  12,   1,0.97636288, -25.105866, 1.10000, 0.90000, 1.10000, 0.90000
 5237,'OLNEY 1 1   ', 161.0000,1,   5,  12,   1,0.97474426, -21.542116, 1.10000, 0.90000, 1.10000, 0.90000
 5238,'OLNEY 1 2   ',  18.0000,2,   5,  12,   1,0.98126239, -24.125442, 1.10000, 0.90000, 1.10000, 0.90000
 5239,'GOLDTHWAIT~1', 500.0000,1,   5,  18,   1,0.99928433, -32.458350, 1.10000, 0.90000, 1.10000, 0.90000
 5240,'GOLDTHWAIT~2', 161.0000,1,   5,  18,   1,0.98583281, -28.625174, 1.10000, 0.90000, 1.10000, 0.90000
 5241,'GOLDTHWAIT~3', 115.0000,1,   5,  18,   1,0.98611021, -32.163111, 1.10000, 0.90000, 1.10000, 0.90000
 5242,'GOLDTHWAIT~4', 115.0000,1,   5,  18,   1,0.98611021, -32.163111, 1.10000, 0.90000, 1.10000, 0.90000
 5243,'GOLDTHWAIT~5',  13.8000,2,   5,  18,   1,1.00000000, -30.780319, 1.10000, 0.90000, 1.10000, 0.90000
 5244,'FORT WORT~15', 161.0000,1,   5,  17,   1,1.00000942, -52.070033, 1.10000, 0.90000, 1.10000, 0.90000
 5245,'GRAPEVINE 0 ', 161.0000,1,   5,  17,   1,1.01219749, -56.376320, 1.10000, 0.90000, 1.10000, 0.90000
 5246,'GLEN ROSE ~5', 161.0000,1,   5,  18,   1,1.00323308, -36.083900, 1.10000, 0.90000, 1.10000, 0.90000
 5247,'KOPPERL 0   ', 161.0000,1,   5,  18,   1,1.00596750, -38.506090, 1.10000, 0.90000, 1.10000, 0.90000
 5248,'BEDFORD 1 0 ', 161.0000,1,   5,  17,   1,1.00169706, -53.381965, 1.10000, 0.90000, 1.10000, 0.90000
 5249,'FORT WORT~22', 161.0000,1,   5,  17,   1,0.99257439, -48.040941, 1.10000, 0.90000, 1.10000, 0.90000
 5250,'DALLAS 5 0  ', 161.0000,1,   5,  16,   1,1.00774169, -53.829762, 1.10000, 0.90000, 1.10000, 0.90000
 5251,'GRAND PRAI~2', 161.0000,1,   5,  17,   1,1.00150681, -55.258973, 1.10000, 0.90000, 1.10000, 0.90000
 5252,'DALLAS 22 0 ', 161.0000,1,   5,  16,   1,1.01393270, -57.986114, 1.10000, 0.90000, 1.10000, 0.90000
 5253,'FLOWER MOU~1', 161.0000,1,   5,  17,   1,0.99311608, -54.646735, 1.10000, 0.90000, 1.10000, 0.90000
 5254,'ROANOKE 0   ', 161.0000,1,   5,  17,   1,1.00412357, -53.251611, 1.10000, 0.90000, 1.10000, 0.90000
 5255,'MILLSAP 0   ', 161.0000,1,   5,  12,   1,0.98026443, -38.521341, 1.10000, 0.90000, 1.10000, 0.90000
 5256,'FORRESTON 0 ', 161.0000,1,   5,  14,   1,0.99457645, -48.633163, 1.10000, 0.90000, 1.10000, 0.90000
 5257,'ITALY 0     ', 161.0000,1,   5,  14,   1,0.99502265, -47.656518, 1.10000, 0.90000, 1.10000, 0.90000
 5258,'FORNEY 0    ', 161.0000,1,   5,  16,   1,0.99630582, -56.635785, 1.10000, 0.90000, 1.10000, 0.90000
 5259,'LAVON 0     ', 161.0000,1,   5,  16,   1,1.01083732, -55.795310, 1.10000, 0.90000, 1.10000, 0.90000
 5260,'GLEN ROSE ~1', 500.0000,1,   5,  18,   1,0.99173057, -33.413787, 1.10000, 0.90000, 1.10000, 0.90000
 5261,'GLEN ROSE ~2', 161.0000,1,   5,  18,   1,1.00017142, -35.009559, 1.10000, 0.90000, 1.10000, 0.90000
 5262,'GLEN ROSE ~3',  13.8000,2,   5,  18,   1,1.00565755, -31.220416, 1.10000, 0.90000, 1.10000, 0.90000
 5263,'GLEN ROSE ~4',  13.8000,2,   5,  18,   1,1.00178552, -31.841252, 1.10000, 0.90000, 1.10000, 0.90000
 5264,'DE LEON 0   ', 161.0000,2,   5,  15,   1,1.02979791, -32.612190, 1.10000, 0.90000, 1.10000, 0.90000
 5265,'KELLER 1 0  ', 161.0000,1,   5,  17,   1,1.01015747, -52.001010, 1.10000, 0.90000, 1.10000, 0.90000
 5266,'CEDAR HILL 0', 161.0000,1,   5,  17,   1,1.01941276, -54.699816, 1.10000, 0.90000, 1.10000, 0.90000
